comments,description,duration,event,film_date,languages,main_speaker,published_date,ratings,tags,title,views
21,"Kristen Marhaver studies corals, tiny creatures the size of a poppyseed that, over hundreds of slow years, create beautiful, life-sustaining ocean structures hundreds of miles long. As she admits, it's easy to get sad about the state of coral reefs; they're in the news lately because of how quickly they're bleaching, dying and turning to slime. But the good news is that we're learning more and more about these amazing marine invertebrates -- including how to help them (and help them help us). This biologist and TED Senior Fellow offers a glimpse into the wonderful and mysterious lives of these hard-working and fragile creatures.",826,Mission Blue II,1444435200,27,Kristen Marhaver,1448985898,"[{'id': 1, 'name': 'Beautiful', 'count': 193}, {'id': 8, 'name': 'Informative', 'count': 233}, {'id': 10, 'name': 'Inspiring', 'count': 229}, {'id': 3, 'name': 'Courageous', 'count': 29}, {'id': 22, 'name': 'Fascinating', 'count': 168}, {'id': 25, 'name': 'OK', 'count': 12}, {'id': 24, 'name': 'Persuasive', 'count': 78}, {'id': 23, 'name': 'Jaw-dropping', 'count': 19}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 9, 'name': 'Ingenious', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 0}, {'id': 11, 'name': 'Longwinded', 'count': 0}, {'id': 21, 'name': 'Unconvincing', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['TED Fellows', 'animals', 'biology', 'climate change', 'environment', 'exoskeleton', 'microbiology', 'mission blue', 'nature', 'oceans', 'pollution', 'science', 'water']",How we're growing baby corals to rebuild reefs,729236
219,"We need women to work, and we need working women to have babies. So why is America one of the only countries in the world that offers no national paid leave to new working mothers? In this incisive talk, Jessica Shortall makes the impassioned case that the reality of new working motherhood in America is both hidden and horrible: millions of women, every year, are forced back to work within just weeks of giving birth. Her idea worth spreading: the time has come for us to recognize the economic, physical and psychological costs of our approach to working mothers and their babies, and to secure our economic future by providing paid leave to all working parents.",945,TEDxSMU,1445040000,25,Jessica Shortall,1449073711,"[{'id': 3, 'name': 'Courageous', 'count': 241}, {'id': 8, 'name': 'Informative', 'count': 275}, {'id': 24, 'name': 'Persuasive', 'count': 239}, {'id': 10, 'name': 'Inspiring', 'count': 180}, {'id': 22, 'name': 'Fascinating', 'count': 43}, {'id': 23, 'name': 'Jaw-dropping', 'count': 58}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 9, 'name': 'Ingenious', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 1, 'name': 'Beautiful', 'count': 30}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 7, 'name': 'Funny', 'count': 15}, {'id': 26, 'name': 'Obnoxious', 'count': 2}]","['TEDx', 'activism', 'big problems', 'economics', 'family', 'future', 'government', 'health', 'health care', 'humanity', 'parenting', 'social change', 'society', 'women', 'women in business', 'work']",The US needs paid family leave -- for the sake of its future,1392660
46,"How can technology help improve our quality of life? How can we navigate the world without using the sense of vision? Inventor and IBM Fellow Chieko Asakawa, who's been blind since the age of fourteen, is working on answering these questions. In a charming demo, she shows off some new technology that's helping blind people explore the world ever more independently ... because, she suggests, when we design for greater accessibility, everyone benefits.",569,TED@IBM,1444867200,36,Chieko Asakawa,1449158873,"[{'id': 3, 'name': 'Courageous', 'count': 143}, {'id': 10, 'name': 'Inspiring', 'count': 238}, {'id': 9, 'name': 'Ingenious', 'count': 68}, {'id': 22, 'name': 'Fascinating', 'count': 89}, {'id': 1, 'name': 'Beautiful', 'count': 55}, {'id': 7, 'name': 'Funny', 'count': 26}, {'id': 8, 'name': 'Informative', 'count': 76}, {'id': 23, 'name': 'Jaw-dropping', 'count': 9}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 24, 'name': 'Persuasive', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 34}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 21, 'name': 'Unconvincing', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 4}]","['AI', 'Blindness', 'communication', 'data', 'demo', 'future', 'innovation', 'interface design', 'invention', 'open-source', 'sight', 'technology']",How new technology helps blind people explore the world,1201029
36,"In this breathtaking talk, world champion freediver Guillaume Néry takes us with him into the ocean's depths. Meter by meter, he explains the physical and emotional impact of water pressure, silence and holding your breath. His eloquent description of the underwater experience reveals the hidden poetry of freediving.",1150,TEDxToulouse,1363392000,18,Guillaume Néry,1449245076,"[{'id': 8, 'name': 'Informative', 'count': 121}, {'id': 10, 'name': 'Inspiring', 'count': 220}, {'id': 22, 'name': 'Fascinating', 'count': 261}, {'id': 23, 'name': 'Jaw-dropping', 'count': 78}, {'id': 1, 'name': 'Beautiful', 'count': 195}, {'id': 3, 'name': 'Courageous', 'count': 84}, {'id': 9, 'name': 'Ingenious', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 46}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 24, 'name': 'Persuasive', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 2}]","['TEDx', 'adventure', 'consciousness', 'exploration', 'extreme sports', 'meditation', 'mind', 'mindfulness', 'oceans', 'peace']",The exhilarating peace of freediving,857839
28,"Jedidah Isler dreamt of becoming an astrophysicist since she was a young girl, but the odds were against her: At that time, only 18 black women in the United States had ever earned a PhD in a physics-related discipline. In this personal talk, she shares the story of how she became the first black woman to earn a PhD in astrophysics from Yale -- and her deep belief in the value of diversity to science and other STEM fields. ""Do not think for one minute that because you are who you are, you cannot be who you imagine yourself to be,"" she says. ""Hold fast to those dreams and let them carry you into a world you can't even imagine.""",822,TED Fellows Retreat 2015,1440547200,20,Jedidah Isler,1449505018,"[{'id': 1, 'name': 'Beautiful', 'count': 101}, {'id': 3, 'name': 'Courageous', 'count': 141}, {'id': 10, 'name': 'Inspiring', 'count': 252}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 8, 'name': 'Informative', 'count': 92}, {'id': 22, 'name': 'Fascinating', 'count': 36}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 24, 'name': 'Persuasive', 'count': 39}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 9, 'name': 'Ingenious', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 28}, {'id': 23, 'name': 'Jaw-dropping', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 5}]","['TED Fellows', 'astronomy', 'future', 'goal-setting', 'identity', 'inequality', 'physics', 'potential', 'race', 'science', 'society', 'space', 'universe', 'women']",The untapped genius that could change science for the better,1049263
75,"Downloadable, printable clothing may be coming to a closet near you. What started as designer Danit Peleg's fashion school project turned into a collection of 3D-printed designs that have the strength and flexibility for everyday wear. ""Fashion is a very physical thing,"" she says. ""I wonder what our world will look like when our clothes will be digital.""",380,TEDYouth 2015,1447459200,41,Danit Peleg,1449592110,"[{'id': 11, 'name': 'Longwinded', 'count': 44}, {'id': 1, 'name': 'Beautiful', 'count': 159}, {'id': 3, 'name': 'Courageous', 'count': 35}, {'id': 23, 'name': 'Jaw-dropping', 'count': 27}, {'id': 8, 'name': 'Informative', 'count': 146}, {'id': 22, 'name': 'Fascinating', 'count': 175}, {'id': 25, 'name': 'OK', 'count': 116}, {'id': 10, 'name': 'Inspiring', 'count': 122}, {'id': 9, 'name': 'Ingenious', 'count': 99}, {'id': 7, 'name': 'Funny', 'count': 29}, {'id': 21, 'name': 'Unconvincing', 'count': 30}, {'id': 24, 'name': 'Persuasive', 'count': 13}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 10}]","['TEDYouth', 'art', 'business', 'design', 'fashion', 'future', 'invention', 'manufacturing', 'materials', 'shopping']",Forget shopping. Soon you'll download your new clothes,1582286
76,"Raymond Wang is only 17 years old, but he's already helping to build a healthier future. Using fluid dynamics, he created computational simulations of how air moves on airplanes, and what he found is disturbing -- when a person sneezes on a plane, the airflow actually helps to spread pathogens to other passengers. Wang shares an unforgettable animation of how a sneeze travels inside a plane cabin as well as his prize-winning solution: a small, fin-shaped device that increases fresh airflow in airplanes and redirects pathogen-laden air out of circulation.",388,TEDYouth 2015,1447459200,34,Raymond Wang,1449764213,"[{'id': 8, 'name': 'Informative', 'count': 359}, {'id': 9, 'name': 'Ingenious', 'count': 285}, {'id': 10, 'name': 'Inspiring', 'count': 173}, {'id': 24, 'name': 'Persuasive', 'count': 100}, {'id': 22, 'name': 'Fascinating', 'count': 134}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 62}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 1, 'name': 'Beautiful', 'count': 5}]","['TEDYouth', 'aircraft', 'bacteria', 'design', 'engineering', 'flight', 'health', 'illness', 'innovation', 'invention', 'physics', 'science', 'transportation']",How germs travel on planes -- and how we can stop them,1690995
35,"Nicole Paris was raised to be a beatboxer -- when she was young, her father, Ed Cage, used to beatbox her to sleep at night. Now the duo is known for their beatbox battles and jam sessions, which mix classic rap beats with electronic dance sounds. Prepare yourself for a bit of a hip-hop history lesson, and enjoy the show.",421,TEDYouth 2015,1447459200,26,Nicole Paris and Ed Cage,1449850747,"[{'id': 7, 'name': 'Funny', 'count': 210}, {'id': 9, 'name': 'Ingenious', 'count': 49}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 1, 'name': 'Beautiful', 'count': 86}, {'id': 23, 'name': 'Jaw-dropping', 'count': 71}, {'id': 22, 'name': 'Fascinating', 'count': 106}, {'id': 26, 'name': 'Obnoxious', 'count': 52}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 10, 'name': 'Inspiring', 'count': 43}, {'id': 25, 'name': 'OK', 'count': 57}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 3, 'name': 'Courageous', 'count': 9}, {'id': 8, 'name': 'Informative', 'count': 17}, {'id': 24, 'name': 'Persuasive', 'count': 4}]","['TEDYouth', 'art', 'entertainment', 'family', 'live music', 'music', 'performance']",A beatboxing lesson from a father-daughter duo,2852664
69,"The way we fish for popular seafood such as salmon, tuna and shrimp is threatening to ruin our oceans. Paul Greenberg explores the sheer size and irrationality of the seafood economy, and suggests a few specific ways we can change it, to benefit both the natural world and the people who depend on fishing for their livelihoods.",864,Mission Blue II,1444435200,22,Paul Greenberg,1450111913,"[{'id': 8, 'name': 'Informative', 'count': 478}, {'id': 22, 'name': 'Fascinating', 'count': 163}, {'id': 25, 'name': 'OK', 'count': 32}, {'id': 10, 'name': 'Inspiring', 'count': 159}, {'id': 24, 'name': 'Persuasive', 'count': 232}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 9, 'name': 'Ingenious', 'count': 22}, {'id': 7, 'name': 'Funny', 'count': 17}, {'id': 3, 'name': 'Courageous', 'count': 27}, {'id': 21, 'name': 'Unconvincing', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 1, 'name': 'Beautiful', 'count': 6}]","['animals', 'biotech', 'ecology', 'fish', 'food', 'innovation', 'mission blue', 'oceans', 'science']",The four fish we're overeating -- and what to eat instead,1488694
147,"Stellar astronomer and TED Senior Fellow Lucianne Walkowicz works on NASA's Kepler mission, searching for places in the universe that could support life. So it's worth a listen when she asks us to think carefully about Mars. In this short talk, she suggests that we stop dreaming of Mars as a place that we'll eventually move to when we've messed up Earth, and to start thinking of planetary exploration and preservation of the Earth as two sides of the same goal. As she says, ""The more you look for planets like Earth, the more you appreciate our own planet.""",350,TED2015,1426464000,36,Lucianne Walkowicz,1450196547,"[{'id': 2, 'name': 'Confusing', 'count': 43}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 9, 'name': 'Ingenious', 'count': 76}, {'id': 10, 'name': 'Inspiring', 'count': 370}, {'id': 22, 'name': 'Fascinating', 'count': 267}, {'id': 8, 'name': 'Informative', 'count': 347}, {'id': 24, 'name': 'Persuasive', 'count': 292}, {'id': 25, 'name': 'OK', 'count': 102}, {'id': 7, 'name': 'Funny', 'count': 46}, {'id': 1, 'name': 'Beautiful', 'count': 106}, {'id': 23, 'name': 'Jaw-dropping', 'count': 35}, {'id': 21, 'name': 'Unconvincing', 'count': 39}, {'id': 3, 'name': 'Courageous', 'count': 75}, {'id': 11, 'name': 'Longwinded', 'count': 13}]","['Mars', 'NASA', 'Planets', 'TED Fellows', 'astronomy', 'exploration', 'future', 'humanity', 'solar system', 'space', 'universe']",Let's not use Mars as a backup planet,2004123
37,"""If you want to go out and start your own cemetery"" in the UK, says Alison Killing, ""you kind of can."" She thinks a lot about where we die and are buried -- and in this talk, the architect and TED Fellow offers an eye-opening economic and social perspective on an overlooked feature of our towns and cities: the cemetery. Speaking specifically to UK laws, she unpacks the fascinating, sometimes funny, often contradictory laws about where you can be buried.",529,TEDxGroningen,1416441600,27,Alison Killing,1450285607,"[{'id': 8, 'name': 'Informative', 'count': 224}, {'id': 22, 'name': 'Fascinating', 'count': 61}, {'id': 2, 'name': 'Confusing', 'count': 23}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 86}, {'id': 7, 'name': 'Funny', 'count': 69}, {'id': 24, 'name': 'Persuasive', 'count': 18}, {'id': 10, 'name': 'Inspiring', 'count': 12}, {'id': 9, 'name': 'Ingenious', 'count': 16}, {'id': 3, 'name': 'Courageous', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 24}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 23, 'name': 'Jaw-dropping', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 6}]","['TED Fellows', 'TEDx', 'aging', 'architecture', 'cities', 'death', 'design', 'humanity']",What happens when a city runs out of room for its dead,1453242
